 nm      %
------------
146.6	0.7
148.3	0.7
150.0	0.7
151.7	0.7
153.4	0.7
155.1	0.8
156.7	0.8
158.4	0.6
160.1	0.6
161.8	0.7
163.5	0.7
165.2	0.6
166.9	0.6
168.6	0.6
170.3	0.6
172.0	0.6
173.6	0.6
175.3	0.8
177.0	0.8
178.7	0.8
180.4	0.8
182.1	0.7
183.8	0.7
185.5	0.7
187.2	0.8
188.9	0.9
190.6	0.9
192.2	0.8
193.9	0.8
195.6	0.8
197.3	0.8
199.0	0.8
200.7	0.8
202.4	0.8
204.1	0.8
205.8	0.7
207.5	0.7
209.1	0.8
210.8	0.8
212.5	0.8
214.2	0.8
215.9	0.8
217.6	0.8
219.3	0.7
221.0	0.7
222.7	0.5
224.4	0.5
226.0	0.5
227.7	0.5
229.4	0.6
231.1	0.6
232.8	0.6
234.5	0.6
236.2	0.5
237.9	0.5
239.6	0.5
241.3	0.5
243.0	0.5
244.6	0.5
246.3	0.5
248.0	0.5
249.7	0.4
251.4	0.4
253.1	0.4
254.8	0.4
256.5	0.5
258.2	0.5
259.9	0.5
261.5	0.5
263.2	0.6
264.9	0.6
266.6	0.6
268.3	0.6
270.0	0.6
271.7	0.6
273.4	0.6
275.1	0.6
276.8	0.5
278.4	0.5
280.1	0.5
281.8	0.5
283.5	0.5
285.2	0.5
286.9	0.7
288.6	0.7
290.3	0.7
292.0	0.7
293.7	0.5
295.4	0.5
297.0	0.5
298.7	0.5
300.4	0.4
302.1	0.4
303.8	0.5
305.5	0.5
307.2	0.4
308.9	0.4
310.6	0.4
312.3	0.4
313.9	0.4
315.6	0.4
317.3	0.4
319.0	0.4
320.7	0.4
322.4	0.4
324.1	0.5
325.8	0.5
327.5	0.6
329.2	0.6
330.8	0.6
332.5	0.6
334.2	0.6
335.9	0.6
337.6	0.7
339.3	0.7
341.0	0.8
342.7	0.8
344.4	0.7
346.1	0.7
347.8	0.5
349.4	0.4
351.1	0.4
352.8	0.4
354.5	0.4
356.2	0.4
357.9	0.5
359.6	0.5
361.3	0.5
363.0	0.5
364.7	0.5
366.3	0.5
368.0	0.4
369.7	0.4
371.4	0.4
373.1	0.4
374.8	0.3
376.5	0.3
378.2	0.3
379.9	0.3
381.6	0.3
383.2	0.3
384.9	0.3
386.6	0.3
388.3	0.3
390.0	0.3
391.7	0.3
393.4	0.3
395.1	0.2
396.8	0.2
398.5	0.2
400.2	0.2
401.8	0.2
403.5	0.2
405.2	0.2
406.9	0.2
408.6	0.3
410.3	0.3
412.0	0.4
413.7	0.4
415.4	0.5
417.1	0.5
418.7	0.9
420.4	0.9
422.1	1.5
423.8	1.6
425.5	2.4
427.2	2.7
428.9	4.1
430.6	5.0
432.3	7.3
434.0	9.5
435.6	13.6
437.3	16.9
439.0	22.5
440.7	27.5
442.4	34.7
444.1	39.4
445.8	44.9
447.5	49.8
449.2	56.2
450.9	62.1
452.6	68.2
454.2	71.0
455.9	73.5
457.6	74.8
459.3	76.2
461.0	76.5
462.7	75.7
464.4	74.8
466.1	72.3
467.8	70.7
469.5	67.5
471.1	65.8
472.8	62.3
474.5	60.5
476.2	57.8
477.9	56.2
479.6	53.9
481.3	52.6
483.0	50.4
484.7	48.9
486.4	46.6
488.0	44.9
489.7	42.7
491.4	41.4
493.1	39.9
494.8	38.9
496.5	38.1
498.2	37.8
499.9	37.8
501.6	38.4
503.3	39.8
504.9	41.6
506.6	43.8
508.3	47.3
510.0	51.2
511.7	54.8
513.4	57.9
515.1	60.6
516.8	64.8
518.5	67.1
520.2	71.0
521.9	73.2
523.5	77.1
525.2	79.5
526.9	83.6
528.6	85.5
530.3	88.7
532.0	90.2
533.7	93.1
535.4	94.4
537.1	96.5
538.8	97.2
540.4	98.8
542.1	99.1
543.8	99.6
545.5	99.9
547.2	100.0
548.9	99.9
550.6	99.8
552.3	99.7
554.0	98.5
555.7	97.5
557.3	96.8
559.0	96.9
560.7	95.8
562.4	95.1
564.1	94.2
565.8	93.8
567.5	93.1
569.2	91.8
570.9	90.3
572.6	89.4
574.3	88.1
575.9	87.5
577.6	86.8
579.3	86.4
581.0	85.8
582.7	85.3
584.4	85.6
586.1	85.6
587.8	86.2
589.5	86.4
591.2	86.8
592.8	87.0
594.5	86.9
596.2	86.3
597.9	85.7
599.6	84.9
601.3	83.8
603.0	82.5
604.7	80.3
606.4	78.0
608.1	75.5
609.7	72.8
611.4	69.7
613.1	67.6
614.8	64.9
616.5	62.9
618.2	60.3
619.9	58.5
621.6	56.2
623.3	54.5
625.0	52.5
626.7	50.5
628.3	48.3
630.0	46.9
631.7	45.0
633.4	43.8
635.1	42.6
636.8	41.6
638.5	39.9
640.2	39.0
641.9	37.5
643.6	36.5
645.2	35.1
646.9	33.3
648.6	31.1
650.3	27.5
652.0	22.9
653.7	19.4
655.4	15.3
657.1	13.0
658.8	10.2
660.5	8.9
662.1	5.9
663.8	5.3
665.5	3.7
667.2	3.4
668.9	2.5
670.6	2.4
672.3	1.9
674.0	1.8
675.7	1.6
677.4	1.6
679.1	1.6
680.7	1.6
682.4	1.7
684.1	1.7
685.8	1.4
687.5	1.4
689.2	1.3
690.9	1.2
692.6	1.2
694.3	1.2
696.0	1.1
697.6	1.1
699.3	1.1
701.0	1.1
702.7	1.0
704.4	0.9
706.1	0.8
707.8	0.8
709.5	0.9
711.2	0.9
712.9	0.9
714.5	0.9
716.2	1.1
717.9	1.1
719.6	1.1
721.3	1.1
723.0	1.1
724.7	1.0
726.4	1.0
728.1	0.9
729.8	0.9
731.5	0.9
733.1	0.9
734.8	0.9
736.5	0.9
738.2	0.9
739.9	0.8
741.6	0.8
743.3	1.0
745.0	1.0
746.7	1.1
748.4	1.2
750.0	1.1
751.7	1.1
753.4	0.9
755.1	0.9
756.8	0.8
758.5	0.8
760.2	0.8
761.9	0.8
763.6	0.9
765.3	1.0
766.9	1.1
768.6	1.2
770.3	1.2
772.0	1.2
773.7	0.9
775.4	0.9
777.1	0.8
778.8	0.8
780.5	0.8
782.2	0.8
783.9	1.1
785.5	1.1
787.2	1.0
788.9	0.9
790.6	0.9
792.3	0.9
794.0	1.0
795.7	1.0
797.4	1.0
799.1	1.0
800.8	0.7
802.4	0.7
804.1	0.8
805.8	0.8
807.5	0.9
809.2	1.0
810.9	1.0
812.6	1.0
814.3	0.9
816.0	0.9
817.7	0.8
819.3	0.8
821.0	0.8
822.7	0.8
824.4	0.8
826.1	0.8
827.8	0.8
829.5	0.8
831.2	0.7
832.9	0.7
834.6	0.8
836.3	0.8
837.9	0.9
839.6	0.9
841.3	0.8
843.0	0.8
844.7	0.8
846.4	0.8
848.1	0.8
849.8	0.8
851.5	1.0
853.2	1.0
854.8	1.2
856.5	1.2
858.2	1.4
859.9	1.4
861.6	1.6
863.3	1.6
865.0	1.8
866.7	1.8
868.4	2.1
870.1	2.1
871.7	2.4
873.4	2.4
875.1	2.6
876.8	2.7
878.5	2.8
880.2	2.9
881.9	3.1
883.6	3.2
885.3	3.5
887.0	3.6
888.7	4.0
890.3	4.0
892.0	4.5
893.7	4.6
895.4	4.4
897.1	4.4
898.8	4.4
900.5	4.3
902.2	4.2
903.9	4.2
905.6	4.1
907.2	4.0
908.9	3.8
910.6	3.8
