 nm      %
------------
734.8	0.0
736.5	0.0
738.2	0.0
739.9	0.0
741.6	0.0
743.3	0.0
745.0	0.0
746.7	0.0
748.4	0.0
750.0	0.0
751.7	0.0
753.4	0.0
755.1	0.0
756.8	0.0
758.5	0.0
760.2	0.0
761.9	0.0
763.6	0.0
765.3	0.0
766.9	0.0
768.6	0.0
770.3	0.0
772.0	0.0
773.7	0.0
775.4	0.0
777.1	0.0
778.8	0.0
780.5	0.0
782.2	0.0
783.9	0.0
785.5	0.0
787.2	0.0
788.9	0.0
790.6	0.0
792.3	0.0
794.0	0.0
795.7	0.0
797.4	0.0
799.1	0.0
800.8	0.0
802.4	0.0
804.1	0.0
805.8	0.0
807.5	0.0
809.2	0.0
810.9	0.0
812.6	0.0
814.3	0.0
816.0	0.0
817.7	0.0
819.3	0.0
821.0	0.0
822.7	0.0
824.4	0.0
826.1	0.0
827.8	0.0
829.5	0.0
831.2	0.1
832.9	0.1
834.6	0.1
836.3	0.1
837.9	0.2
839.6	0.2
841.3	0.3
843.0	0.3
844.7	0.4
846.4	0.5
848.1	0.6
849.8	0.6
851.5	0.8
853.2	0.8
854.8	1.0
856.5	1.0
858.2	1.2
859.9	1.3
861.6	1.5
863.3	1.5
865.0	1.7
866.7	1.7
868.4	1.8
870.1	1.9
871.7	2.0
873.4	2.1
875.1	2.3
876.8	2.4
878.5	2.6
880.2	2.6
881.9	2.8
883.6	2.9
885.3	3.1
887.0	3.1
888.7	3.2
890.3	3.2
892.0	3.3
893.7	3.3
895.4	3.2
897.1	3.2
898.8	3.2
900.5	3.2
902.2	3.0
903.9	3.0
905.6	2.8
907.2	2.8
908.9	2.6
910.6	2.6
