 nm      %
------------
146.6	0.4
148.3	0.4
150.0	0.4
151.7	0.4
153.4	0.4
155.1	0.4
156.7	0.4
158.4	0.4
160.1	0.3
161.8	0.3
163.5	0.3
165.2	0.3
166.9	0.3
168.6	0.3
170.3	0.3
172.0	0.4
173.6	0.4
175.3	0.4
177.0	0.4
178.7	0.3
180.4	0.3
182.1	0.3
183.8	0.3
185.5	0.3
187.2	0.4
188.9	0.4
190.6	0.4
192.2	0.4
193.9	0.4
195.6	0.4
197.3	0.4
199.0	0.4
200.7	0.4
202.4	0.4
204.1	0.4
205.8	0.4
207.5	0.4
209.1	0.4
210.8	0.4
212.5	0.3
214.2	0.3
215.9	0.3
217.6	0.3
219.3	0.3
221.0	0.3
222.7	0.3
224.4	0.2
226.0	0.2
227.7	0.2
229.4	0.1
231.1	0.1
232.8	0.2
234.5	0.2
236.2	0.1
237.9	0.1
239.6	0.1
241.3	0.1
243.0	0.1
244.6	0.1
246.3	0.1
248.0	0.1
249.7	0.1
251.4	0.1
253.1	0.1
254.8	0.1
256.5	0.1
258.2	0.1
259.9	0.1
261.5	0.1
263.2	0.2
264.9	0.2
266.6	0.2
268.3	0.2
270.0	0.2
271.7	0.2
273.4	0.1
275.1	0.1
276.8	0.1
278.4	0.1
280.1	0.1
281.8	0.1
283.5	0.1
285.2	0.1
286.9	0.1
288.6	0.1
290.3	0.1
292.0	0.1
293.7	0.1
295.4	0.1
297.0	0.1
298.7	0.1
300.4	0.2
302.1	0.2
303.8	0.2
305.5	0.2
307.2	0.1
308.9	0.1
310.6	0.1
312.3	0.1
313.9	0.1
315.6	0.1
317.3	0.1
319.0	0.1
320.7	0.1
322.4	0.1
324.1	0.1
325.8	0.1
327.5	0.1
329.2	0.1
330.8	0.1
332.5	0.1
334.2	0.1
335.9	0.1
337.6	0.1
339.3	0.1
341.0	0.2
342.7	0.2
344.4	0.2
346.1	0.2
347.8	0.1
349.4	0.1
351.1	0.1
352.8	0.1
354.5	0.1
356.2	0.1
357.9	0.2
359.6	0.2
361.3	0.3
363.0	0.3
364.7	0.3
366.3	0.3
368.0	0.4
369.7	0.4
371.4	0.5
373.1	0.5
374.8	0.5
376.5	0.5
378.2	0.6
379.9	0.6
381.6	0.6
383.2	0.7
384.9	0.8
386.6	0.8
388.3	0.9
390.0	1.0
391.7	1.2
393.4	1.2
395.1	1.3
396.8	1.3
398.5	1.5
400.2	1.5
401.8	1.7
403.5	1.7
405.2	1.9
406.9	2.0
408.6	2.2
410.3	2.3
412.0	2.6
413.7	2.7
415.4	3.1
417.1	3.4
418.7	4.5
420.4	5.2
422.1	6.4
423.8	7.9
425.5	10.4
427.2	12.4
428.9	15.3
430.6	18.5
432.3	21.7
434.0	24.8
435.6	28.6
437.3	31.8
439.0	36.7
440.7	40.1
442.4	44.0
444.1	46.2
445.8	48.9
447.5	51.3
449.2	54.1
450.9	56.7
452.6	59.7
454.2	62.0
455.9	64.2
457.6	66.0
459.3	67.4
461.0	67.7
462.7	67.5
464.4	66.8
466.1	66.1
467.8	65.3
469.5	64.3
471.1	63.1
472.8	62.0
474.5	60.6
476.2	59.3
477.9	58.4
479.6	56.8
481.3	55.7
483.0	53.8
484.7	52.6
486.4	50.7
488.0	49.6
489.7	48.0
491.4	47.4
493.1	46.5
494.8	45.9
496.5	45.3
498.2	45.3
499.9	45.7
501.6	46.3
503.3	47.4
504.9	48.7
506.6	50.9
508.3	52.7
510.0	55.9
511.7	58.0
513.4	61.5
515.1	64.2
516.8	67.9
518.5	70.6
520.2	74.1
521.9	76.7
523.5	79.8
525.2	82.4
526.9	85.5
528.6	87.7
530.3	90.0
532.0	91.9
533.7	93.9
535.4	95.2
537.1	96.4
538.8	97.3
540.4	98.5
542.1	98.8
543.8	99.2
545.5	99.5
547.2	100.0
548.9	99.9
550.6	99.8
552.3	99.4
554.0	99.2
555.7	98.4
557.3	98.1
559.0	97.7
560.7	97.0
562.4	96.1
564.1	95.6
565.8	94.8
567.5	94.2
569.2	93.0
570.9	92.2
572.6	91.3
574.3	90.4
575.9	89.2
577.6	88.1
579.3	86.9
581.0	86.1
582.7	85.1
584.4	84.7
586.1	84.5
587.8	84.8
589.5	84.5
591.2	84.3
592.8	84.1
594.5	83.7
596.2	82.7
597.9	81.9
599.6	81.0
601.3	79.9
603.0	77.9
604.7	76.2
606.4	74.4
608.1	72.8
609.7	70.9
611.4	69.3
613.1	67.7
614.8	66.2
616.5	64.5
618.2	62.6
619.9	61.1
621.6	59.5
623.3	58.3
625.0	56.7
626.7	55.4
628.3	54.0
630.0	52.8
631.7	51.3
633.4	50.3
635.1	49.1
636.8	48.2
638.5	46.8
640.2	46.0
641.9	44.7
643.6	43.6
645.2	41.8
646.9	40.4
648.6	37.8
650.3	35.8
652.0	32.4
653.7	29.7
655.4	26.0
657.1	23.4
658.8	20.1
660.5	16.6
662.1	13.6
663.8	11.3
665.5	8.6
667.2	7.1
668.9	5.4
670.6	4.9
672.3	3.5
674.0	3.2
675.7	2.5
677.4	2.4
679.1	2.1
680.7	2.0
682.4	1.8
684.1	1.7
685.8	1.4
687.5	1.3
689.2	1.2
690.9	1.1
692.6	1.0
694.3	1.0
696.0	0.9
697.6	0.9
699.3	0.9
701.0	0.9
702.7	0.8
704.4	0.8
706.1	0.7
707.8	0.7
709.5	0.7
711.2	0.7
712.9	0.7
714.5	0.7
716.2	0.7
717.9	0.7
719.6	0.7
721.3	0.7
723.0	0.6
724.7	0.6
726.4	0.5
728.1	0.5
729.8	0.5
731.5	0.5
733.1	0.5
734.8	0.5
736.5	0.5
738.2	0.4
739.9	0.4
741.6	0.4
743.3	0.5
745.0	0.5
746.7	0.6
748.4	0.6
750.0	0.5
751.7	0.5
753.4	0.4
755.1	0.4
756.8	0.3
758.5	0.3
760.2	0.4
761.9	0.4
763.6	0.5
765.3	0.5
766.9	0.6
768.6	0.6
770.3	0.6
772.0	0.6
773.7	0.5
775.4	0.5
777.1	0.5
778.8	0.5
780.5	0.5
782.2	0.6
783.9	0.7
785.5	0.7
787.2	0.6
788.9	0.6
790.6	0.6
792.3	0.6
794.0	0.6
795.7	0.6
797.4	0.5
799.1	0.5
800.8	0.4
802.4	0.4
804.1	0.4
805.8	0.4
807.5	0.4
809.2	0.5
810.9	0.5
812.6	0.5
814.3	0.4
816.0	0.4
817.7	0.4
819.3	0.4
821.0	0.4
822.7	0.4
824.4	0.5
826.1	0.5
827.8	0.5
829.5	0.5
831.2	0.5
832.9	0.5
834.6	0.6
836.3	0.6
837.9	0.7
839.6	0.7
841.3	0.8
843.0	0.8
844.7	1.0
846.4	1.0
848.1	1.1
849.8	1.2
851.5	1.4
853.2	1.5
854.8	1.8
856.5	1.9
858.2	2.1
859.9	2.2
861.6	2.4
863.3	2.6
865.0	3.0
866.7	3.3
868.4	3.8
870.1	4.1
871.7	4.9
873.4	5.3
875.1	6.1
876.8	6.7
878.5	7.1
880.2	8.0
881.9	8.2
883.6	9.0
885.3	9.7
887.0	9.9
888.7	10.2
890.3	10.5
892.0	10.9
893.7	11.0
895.4	11.1
897.1	11.2
898.8	11.5
900.5	11.0
902.2	11.1
903.9	11.0
905.6	10.9
907.2	10.4
908.9	9.9
910.6	9.8
